destination_name,departure_status,real_arrival,real_departure,ArRTown,temperature_2m,precipitation,rain,snowfall,wind_speed_10m,wind_gusts_10m,visibility,is_day,Date,day_of_week,day_type,is_bank_holiday,is_holiday,saturday,sunday,is_weekend,is_weekend_or_bank_holiday,pourc_validations
Mairie d'Issy,onTime,2024-11-03 05:31:02,2024-11-03 05:31:02,Paris 9e,9.9,0.0,0.0,0.0,8.05,17.28,22020.0,False,2024-11-03,6,DIJFP,0,1,0,1,1,1,0.56
Mairie d'Issy,onTime,2024-11-03 05:31:02,2024-11-03 05:31:02,Paris 9e,9.9,0.0,0.0,0.0,8.05,17.28,22020.0,False,2024-11-03,6,DIJFP,0,1,0,1,1,1,0.35
Mairie d'Aubervilliers,onTime,2024-11-03 05:33:44,2024-11-03 05:33:44,Paris 9e,9.9,0.0,0.0,0.0,8.05,17.28,22020.0,False,2024-11-03,6,DIJFP,0,1,0,1,1,1,0.56
Mairie d'Aubervilliers,onTime,2024-11-03 05:33:44,2024-11-03 05:33:44,Paris 9e,9.9,0.0,0.0,0.0,8.05,17.28,22020.0,False,2024-11-03,6,DIJFP,0,1,0,1,1,1,0.35
Mairie d'Issy,onTime,2024-11-03 05:38:14,2024-11-03 05:38:14,Paris 9e,9.9,0.0,0.0,0.0,8.56,16.92,21560.0,False,2024-11-03,6,DIJFP,0,1,0,1,1,1,0.56
Mairie d'Issy,onTime,2024-11-03 05:38:14,2024-11-03 05:38:14,Paris 9e,9.9,0.0,0.0,0.0,8.56,16.92,21560.0,False,2024-11-03,6,DIJFP,0,1,0,1,1,1,0.35
Mairie d'Aubervilliers,onTime,2024-11-03 05:41:26,2024-11-03 05:41:26,Paris 9e,9.9,0.0,0.0,0.0,8.56,16.92,21560.0,False,2024-11-03,6,DIJFP,0,1,0,1,1,1,0.56
Mairie d'Aubervilliers,onTime,2024-11-03 05:41:26,2024-11-03 05:41:26,Paris 9e,9.9,0.0,0.0,0.0,8.56,16.92,21560.0,False,2024-11-03,6,DIJFP,0,1,0,1,1,1,0.35
Mairie d'Issy,onTime,2024-11-03 05:44:44,2024-11-03 05:44:44,Paris 9e,9.9,0.0,0.0,0.0,8.56,16.92,21560.0,False,2024-11-03,6,DIJFP,0,1,0,1,1,1,0.56
Mairie d'Issy,onTime,2024-11-03 05:44:44,2024-11-03 05:44:44,Paris 9e,9.9,0.0,0.0,0.0,8.56,16.92,21560.0,False,2024-11-03,6,DIJFP,0,1,0,1,1,1,0.35
Mairie d'Aubervilliers,onTime,2024-11-03 05:47:56,2024-11-03 05:47:56,Paris 9e,9.9,0.0,0.0,0.0,8.56,16.92,21560.0,False,2024-11-03,6,DIJFP,0,1,0,1,1,1,0.56
Mairie d'Aubervilliers,onTime,2024-11-03 05:47:56,2024-11-03 05:47:56,Paris 9e,9.9,0.0,0.0,0.0,8.56,16.92,21560.0,False,2024-11-03,6,DIJFP,0,1,0,1,1,1,0.35
Mairie d'Issy,onTime,2024-11-03 05:51:44,2024-11-03 05:51:44,Paris 9e,9.9,0.0,0.0,0.0,8.56,16.92,21560.0,False,2024-11-03,6,DIJFP,0,1,0,1,1,1,0.56
Mairie d'Issy,onTime,2024-11-03 05:51:44,2024-11-03 05:51:44,Paris 9e,9.9,0.0,0.0,0.0,8.56,16.92,21560.0,False,2024-11-03,6,DIJFP,0,1,0,1,1,1,0.35
Mairie d'Aubervilliers,onTime,2024-11-03 05:54:26,2024-11-03 05:54:26,Paris 9e,9.85,0.0,0.0,0.0,8.65,16.56,21120.0,False,2024-11-03,6,DIJFP,0,1,0,1,1,1,0.56
Mairie d'Aubervilliers,onTime,2024-11-03 05:54:26,2024-11-03 05:54:26,Paris 9e,9.85,0.0,0.0,0.0,8.65,16.56,21120.0,False,2024-11-03,6,DIJFP,0,1,0,1,1,1,0.35
Mairie d'Issy,onTime,2024-11-03 06:34:23,2024-11-03 06:34:23,Paris 9e,9.7,0.0,0.0,0.0,8.89,18.36,17740.0,False,2024-11-03,6,DIJFP,0,1,0,1,1,1,1.16
Mairie d'Issy,onTime,2024-11-03 06:34:23,2024-11-03 06:34:23,Paris 9e,9.7,0.0,0.0,0.0,8.89,18.36,17740.0,False,2024-11-03,6,DIJFP,0,1,0,1,1,1,1.88
Mairie d'Aubervilliers,onTime,2024-11-03 06:37:46,2024-11-03 06:37:46,Paris 9e,9.6,0.0,0.0,0.0,8.89,19.08,16060.0,True,2024-11-03,6,DIJFP,0,1,0,1,1,1,1.16
Mairie d'Aubervilliers,onTime,2024-11-03 06:37:46,2024-11-03 06:37:46,Paris 9e,9.6,0.0,0.0,0.0,8.89,19.08,16060.0,True,2024-11-03,6,DIJFP,0,1,0,1,1,1,1.88
Mairie d'Issy,onTime,2024-11-03 06:40:56,2024-11-03 06:40:56,Paris 9e,9.6,0.0,0.0,0.0,8.89,19.08,16060.0,True,2024-11-03,6,DIJFP,0,1,0,1,1,1,1.16
Mairie d'Issy,onTime,2024-11-03 06:40:56,2024-11-03 06:40:56,Paris 9e,9.6,0.0,0.0,0.0,8.89,19.08,16060.0,True,2024-11-03,6,DIJFP,0,1,0,1,1,1,1.88
