destination_name,departure_status,scheduled_arrival,real_arrival,scheduled_departure,real_departure,arrival_difference,departure_difference,ArRTown,nearest_datetime,95,98,E10,gazole,temperature_2m,precipitation,rain,snowfall,wind_speed_10m,wind_gusts_10m,visibility,is_day,Date,day_of_week,day_type,is_bank_holiday,is_holiday,saturday,sunday,is_weekend,is_weekend_or_bank_holiday,pourc_validations
Gare de Juvisy,onTime,2024-11-17 08:32:20,2024-11-17 08:32:20,2024-11-17 08:32:50,2024-11-17 08:32:50,0.0,0.0,Buno-Bonnevaux,2024-11-17 08:32:20,1.76,1.82,1.72,1.64,6.85,0.0,0.0,0.0,7.13,15.48,17720.0,True,2024-11-17,6,DIJFP,0,0,0,1,1,1,7.92
Malesherbes,onTime,2024-11-17 08:56:20,2024-11-17 08:56:20,2024-11-17 08:56:50,2024-11-17 08:56:50,0.0,0.0,Buno-Bonnevaux,2024-11-17 08:56:20,1.76,1.82,1.72,1.64,6.95,0.0,0.0,0.0,7.2,14.04,13780.0,True,2024-11-17,6,DIJFP,0,0,0,1,1,1,7.92
Gare de Juvisy,onTime,2024-11-17 09:32:20,2024-11-17 09:32:20,2024-11-17 09:32:50,2024-11-17 09:32:50,0.0,0.0,Buno-Bonnevaux,2024-11-17 09:32:20,1.76,1.82,1.72,1.64,7.25,0.0,0.0,0.0,7.09,15.12,14120.0,True,2024-11-17,6,DIJFP,0,0,0,1,1,1,7.92
Malesherbes,onTime,2024-11-17 09:56:20,2024-11-17 09:58:22,2024-11-17 09:56:50,2024-11-17 09:58:52,2.03,2.03,Buno-Bonnevaux,2024-11-17 09:56:20,1.76,1.82,1.72,1.64,7.6,0.0,0.0,0.0,7.28,15.84,14460.0,True,2024-11-17,6,DIJFP,0,0,0,1,1,1,7.92
Gare de Juvisy,onTime,2024-11-17 10:32:20,2024-11-17 10:37:16,2024-11-17 10:32:50,2024-11-17 10:37:46,4.93,4.93,Buno-Bonnevaux,2024-11-17 10:32:20,1.76,1.82,1.72,1.64,8.15,0.0,0.0,0.0,9.42,18.0,15680.0,True,2024-11-17,6,DIJFP,0,0,0,1,1,1,3.5
Malesherbes,onTime,2024-11-17 10:56:20,2024-11-17 10:56:20,2024-11-17 10:56:50,2024-11-17 10:56:50,0.0,0.0,Buno-Bonnevaux,2024-11-17 10:56:20,1.76,1.82,1.72,1.64,8.6,0.0,0.0,0.0,10.95,19.8,16900.0,True,2024-11-17,6,DIJFP,0,0,0,1,1,1,3.5
Gare de Juvisy,onTime,2024-11-17 11:32:20,2024-11-17 11:33:07,2024-11-17 11:32:50,2024-11-17 11:33:37,0.78,0.78,Buno-Bonnevaux,2024-11-17 11:32:20,1.76,1.82,1.72,1.64,8.7,0.0,0.0,0.0,8.35,20.16,14860.0,True,2024-11-17,6,DIJFP,0,0,0,1,1,1,3.5
Malesherbes,onTime,2024-11-17 11:56:20,2024-11-17 11:56:20,2024-11-17 11:56:50,2024-11-17 11:56:50,0.0,0.0,Buno-Bonnevaux,2024-11-17 11:56:20,1.76,1.82,1.72,1.64,8.75,0.0,0.0,0.0,7.2,20.52,12800.0,True,2024-11-17,6,DIJFP,0,0,0,1,1,1,3.5
Gare de Juvisy,onTime,2024-11-17 12:32:20,2024-11-17 12:32:20,2024-11-17 12:32:50,2024-11-17 12:32:50,0.0,0.0,Buno-Bonnevaux,2024-11-17 12:32:20,1.76,1.82,1.72,1.64,9.1,0.0,0.0,0.0,7.9,20.16,16000.0,True,2024-11-17,6,DIJFP,0,0,0,1,1,1,4.79
Malesherbes,onTime,2024-11-17 12:56:20,2024-11-17 12:56:20,2024-11-17 12:56:50,2024-11-17 12:56:50,0.0,0.0,Buno-Bonnevaux,2024-11-17 12:56:20,1.76,1.82,1.72,1.64,9.4,0.0,0.0,0.0,9.0,20.16,19200.0,True,2024-11-17,6,DIJFP,0,0,0,1,1,1,4.79
Gare de Juvisy,onTime,2024-11-17 13:32:20,2024-11-17 13:33:10,2024-11-17 13:32:50,2024-11-17 13:33:40,0.83,0.83,Buno-Bonnevaux,2024-11-17 13:32:20,1.76,1.82,1.72,1.64,9.6,0.0,0.0,0.0,9.35,20.16,21540.0,True,2024-11-17,6,DIJFP,0,0,0,1,1,1,3.5
Malesherbes,onTime,2024-11-17 13:56:20,2024-11-17 13:56:20,2024-11-17 13:56:50,2024-11-17 13:56:50,0.0,0.0,Buno-Bonnevaux,2024-11-17 13:56:20,1.76,1.82,1.72,1.64,9.65,0.0,0.0,0.0,9.45,20.52,23880.0,True,2024-11-17,6,DIJFP,0,0,0,1,1,1,3.5
Gare de Juvisy,onTime,2024-11-17 14:32:20,2024-11-17 14:32:20,2024-11-17 14:32:50,2024-11-17 14:32:50,0.0,0.0,Buno-Bonnevaux,2024-11-17 14:32:20,1.76,1.82,1.72,1.64,9.75,0.0,0.0,0.0,8.7,19.8,23260.0,True,2024-11-17,6,DIJFP,0,0,0,1,1,1,5.34
Gare de Corbeil Essonnes,onTime,2024-11-17 14:32:20,2024-11-17 14:32:20,2024-11-17 14:32:50,2024-11-17 14:32:50,0.0,0.0,Buno-Bonnevaux,2024-11-17 14:32:20,1.76,1.82,1.72,1.64,9.75,0.0,0.0,0.0,8.7,19.8,23260.0,True,2024-11-17,6,DIJFP,0,0,0,1,1,1,5.34
Malesherbes,onTime,2024-11-17 14:56:20,2024-11-17 14:56:20,2024-11-17 14:56:50,2024-11-17 14:56:50,0.0,0.0,Buno-Bonnevaux,2024-11-17 14:56:20,1.76,1.82,1.72,1.64,9.8,0.0,0.0,0.0,7.59,19.08,22640.0,True,2024-11-17,6,DIJFP,0,0,0,1,1,1,5.34
Gare de Juvisy,onTime,2024-11-17 15:32:20,2024-11-17 15:32:20,2024-11-17 15:32:50,2024-11-17 15:32:50,0.0,0.0,Buno-Bonnevaux,2024-11-17 15:32:20,1.76,1.82,1.72,1.64,9.75,0.0,0.0,0.0,7.59,17.28,21940.0,True,2024-11-17,6,DIJFP,0,0,0,1,1,1,3.87
Malesherbes,onTime,2024-11-17 15:56:20,2024-11-17 15:56:20,2024-11-17 15:56:50,2024-11-17 15:56:50,0.0,0.0,Buno-Bonnevaux,2024-11-17 15:56:20,1.76,1.82,1.72,1.64,9.65,0.0,0.0,0.0,7.41,15.48,21220.0,True,2024-11-17,6,DIJFP,0,0,0,1,1,1,3.87
Gare de Juvisy,onTime,2024-11-17 16:32:20,2024-11-17 16:32:46,2024-11-17 16:32:50,2024-11-17 16:33:16,0.43,0.43,Buno-Bonnevaux,2024-11-17 16:32:20,1.76,1.82,1.72,1.64,9.55,0.0,0.0,0.0,7.24,15.12,20540.0,False,2024-11-17,6,DIJFP,0,0,0,1,1,1,13.26
Malesherbes,onTime,2024-11-17 16:56:20,2024-11-17 16:56:20,2024-11-17 16:56:50,2024-11-17 16:56:50,0.0,0.0,Buno-Bonnevaux,2024-11-17 16:56:20,1.76,1.82,1.72,1.64,9.35,0.0,0.0,0.0,7.24,14.4,19840.0,False,2024-11-17,6,DIJFP,0,0,0,1,1,1,13.26
Gare de Juvisy,onTime,2024-11-17 17:32:20,2024-11-17 17:32:20,2024-11-17 17:32:50,2024-11-17 17:32:50,0.0,0.0,Buno-Bonnevaux,2024-11-17 17:32:20,1.76,1.82,1.72,1.64,9.15,0.0,0.0,0.0,7.73,14.76,17680.0,False,2024-11-17,6,DIJFP,0,0,0,1,1,1,16.94
Malesherbes,onTime,2024-11-17 17:56:20,2024-11-17 17:56:20,2024-11-17 17:56:50,2024-11-17 17:56:50,0.0,0.0,Buno-Bonnevaux,2024-11-17 17:56:20,1.76,1.82,1.72,1.64,8.95,0.0,0.0,0.0,7.9,14.76,15500.0,False,2024-11-17,6,DIJFP,0,0,0,1,1,1,16.94
Gare de Juvisy,onTime,2024-11-17 18:32:20,2024-11-17 18:32:20,2024-11-17 18:32:50,2024-11-17 18:32:50,0.0,0.0,Buno-Bonnevaux,2024-11-17 18:32:20,1.76,1.82,1.72,1.64,8.8,0.0,0.0,0.0,7.49,14.76,13780.0,False,2024-11-17,6,DIJFP,0,0,0,1,1,1,11.97
Malesherbes,onTime,2024-11-17 18:56:20,2024-11-17 18:56:20,2024-11-17 18:56:50,2024-11-17 18:56:50,0.0,0.0,Buno-Bonnevaux,2024-11-17 18:56:20,1.76,1.82,1.72,1.64,8.7,0.0,0.0,0.0,7.42,15.12,12060.0,False,2024-11-17,6,DIJFP,0,0,0,1,1,1,11.97
Gare de Juvisy,onTime,2024-11-17 19:28:20,2024-11-17 19:29:00,2024-11-17 19:28:50,2024-11-17 19:29:30,0.67,0.67,Buno-Bonnevaux,2024-11-17 19:28:20,1.76,1.82,1.72,1.64,8.7,0.0,0.0,0.0,7.99,16.2,12340.0,False,2024-11-17,6,DIJFP,0,0,0,1,1,1,5.52
Malesherbes,onTime,2024-11-17 19:56:20,2024-11-17 19:57:21,2024-11-17 19:56:50,2024-11-17 19:57:51,1.02,1.02,Buno-Bonnevaux,2024-11-17 19:56:20,1.76,1.82,1.72,1.64,8.65,0.0,0.0,0.0,8.59,16.92,12620.0,False,2024-11-17,6,DIJFP,0,0,0,1,1,1,5.52
Malesherbes,onTime,2024-11-17 20:56:20,2024-11-17 21:01:00,2024-11-17 20:56:50,2024-11-17 21:01:30,4.67,4.67,Buno-Bonnevaux,2024-11-17 20:56:20,1.76,1.82,1.72,1.64,8.4,0.0,0.0,0.0,8.89,18.0,14160.0,False,2024-11-17,6,DIJFP,0,0,0,1,1,1,2.03
Malesherbes,onTime,2024-11-17 21:41:20,2024-11-17 21:41:25,2024-11-17 21:41:50,2024-11-17 21:41:55,0.08,0.08,Buno-Bonnevaux,2024-11-17 21:41:20,1.76,1.82,1.72,1.64,8.4,0.0,0.0,0.0,10.19,20.52,18760.0,False,2024-11-17,6,DIJFP,0,0,0,1,1,1,
Malesherbes,onTime,2024-11-17 22:41:20,2024-11-17 22:42:10,2024-11-17 22:41:50,2024-11-17 22:42:40,0.83,0.83,Buno-Bonnevaux,2024-11-17 22:41:20,1.76,1.82,1.72,1.64,8.0,0.0,0.0,0.0,9.51,20.16,22660.0,False,2024-11-17,6,DIJFP,0,0,0,1,1,1,
Gare de Juvisy,onTime,2024-11-18 04:27:20,2024-11-18 04:28:44,2024-11-18 04:27:50,2024-11-18 04:29:14,1.4,1.4,Buno-Bonnevaux,2024-11-18 04:27:20,1.76,1.82,1.72,1.64,7.65,0.0,0.0,0.0,8.94,18.36,12920.0,False,2024-11-18,0,JOHV,0,0,0,0,0,0,0.02
Gare de Juvisy,onTime,2024-11-18 04:42:20,2024-11-18 04:42:20,2024-11-18 04:42:50,2024-11-18 04:42:50,0.0,0.0,Buno-Bonnevaux,2024-11-18 04:42:20,1.76,1.82,1.72,1.64,7.75,0.0,0.0,0.0,9.69,19.44,13000.0,False,2024-11-18,0,JOHV,0,0,0,0,0,0,0.02
Gare de Juvisy,onTime,2024-11-18 04:57:20,2024-11-18 04:57:20,2024-11-18 04:57:50,2024-11-18 04:57:50,0.0,0.0,Buno-Bonnevaux,2024-11-18 04:57:20,1.76,1.82,1.72,1.64,7.85,0.0,0.0,0.0,10.2,20.52,13100.0,False,2024-11-18,0,JOHV,0,0,0,0,0,0,0.02
Gare de Juvisy,onTime,2024-11-18 05:12:20,2024-11-18 05:14:00,2024-11-18 05:12:50,2024-11-18 05:14:30,1.67,1.67,Buno-Bonnevaux,2024-11-18 05:12:20,1.76,1.82,1.72,1.64,7.95,0.0,0.0,0.0,10.46,20.88,14020.0,False,2024-11-18,0,JOHV,0,0,0,0,0,0,14.57
Gare de Juvisy,onTime,2024-11-18 05:27:20,2024-11-18 05:29:00,2024-11-18 05:27:50,2024-11-18 05:29:30,1.67,1.67,Buno-Bonnevaux,2024-11-18 05:27:20,1.76,1.82,1.72,1.64,8.05,0.0,0.0,0.0,10.7,21.24,14940.0,False,2024-11-18,0,JOHV,0,0,0,0,0,0,14.57
Gare de Juvisy,onTime,2024-11-18 05:42:20,2024-11-18 05:42:20,2024-11-18 05:42:50,2024-11-18 05:42:50,0.0,0.0,Buno-Bonnevaux,2024-11-18 05:42:20,1.76,1.82,1.72,1.64,8.15,0.0,0.0,0.0,10.97,21.6,15860.0,False,2024-11-18,0,JOHV,0,0,0,0,0,0,14.57
Malesherbes,onTime,2024-11-18 05:56:20,2024-11-18 05:56:20,2024-11-18 05:56:50,2024-11-18 05:56:50,0.0,0.0,Buno-Bonnevaux,2024-11-18 05:56:20,1.76,1.82,1.72,1.64,8.2,0.0,0.0,0.0,10.97,21.96,16780.0,False,2024-11-18,0,JOHV,0,0,0,0,0,0,14.57
Gare de Juvisy,onTime,2024-11-18 05:57:20,2024-11-18 05:57:20,2024-11-18 05:57:50,2024-11-18 05:57:50,0.0,0.0,Buno-Bonnevaux,2024-11-18 05:57:20,1.76,1.82,1.72,1.64,8.2,0.0,0.0,0.0,10.97,21.96,16780.0,False,2024-11-18,0,JOHV,0,0,0,0,0,0,14.57
Gare de Juvisy,onTime,2024-11-18 06:12:20,2024-11-18 06:12:20,2024-11-18 06:12:50,2024-11-18 06:12:50,0.0,0.0,Buno-Bonnevaux,2024-11-18 06:12:20,1.76,1.82,1.72,1.64,8.25,0.0,0.0,0.0,11.21,22.32,16240.0,False,2024-11-18,0,JOHV,0,0,0,0,0,0,27.15
Gare de Juvisy,delayed,2024-11-18 06:27:20,2024-11-18 06:32:50,2024-11-18 06:27:50,2024-11-18 06:33:20,5.5,5.5,Buno-Bonnevaux,2024-11-18 06:27:20,1.76,1.82,1.72,1.64,8.2,0.0,0.0,0.0,11.46,22.68,15700.0,False,2024-11-18,0,JOHV,0,0,0,0,0,0,27.15
Malesherbes,onTime,2024-11-18 06:31:40,2024-11-18 06:32:20,2024-11-18 06:32:10,2024-11-18 06:32:50,0.67,0.67,Buno-Bonnevaux,2024-11-18 06:31:40,1.76,1.82,1.72,1.64,8.2,0.0,0.0,0.0,11.46,22.68,15700.0,False,2024-11-18,0,JOHV,0,0,0,0,0,0,27.15
Gare de Juvisy,onTime,2024-11-18 06:42:20,2024-11-18 06:43:20,2024-11-18 06:42:50,2024-11-18 06:43:50,1.0,1.0,Buno-Bonnevaux,2024-11-18 06:42:20,1.76,1.82,1.72,1.64,8.15,0.0,0.0,0.0,11.48,23.04,15140.0,False,2024-11-18,0,JOHV,0,0,0,0,0,0,27.15
