timestamp,stop_reference,stop_name,line_ref,transport_mode,destination_name,departure_status,scheduled_arrival,real_arrival,scheduled_departure,real_departure,arrival_difference,departure_difference,recorded_at_time
2024-12-19 18:12:30,40951,La Défense (Grande Arche),STIF:Line::C01729:,rail,Nanterre La Folie,onTime,2024-12-19T17:33:20.000Z,2024-12-19T17:33:20.000Z,2024-12-19T17:34:10.000Z,2024-12-19T17:34:10.000Z,0.0,0.0,2024-12-19T02:09:53.623Z
2024-12-19 18:12:30,40951,La Défense (Grande Arche),STIF:Line::C01729:,rail,Gare de Tournan,onTime,2024-12-19T17:36:10.000Z,2024-12-19T17:36:10.000Z,2024-12-19T17:37:00.000Z,2024-12-19T17:37:00.000Z,0.0,0.0,2024-12-19T02:09:45.973Z
2024-12-19 18:12:30,40951,La Défense (Grande Arche),STIF:Line::C01729:,rail,Nanterre La Folie,onTime,2024-12-19T17:37:10.000Z,2024-12-19T17:37:10.000Z,2024-12-19T17:38:00.000Z,2024-12-19T17:38:00.000Z,0.0,0.0,2024-12-19T02:09:49.351Z
2024-12-19 18:12:30,40951,La Défense (Grande Arche),STIF:Line::C01729:,rail,Gare de Chelles Gournay,onTime,2024-12-19T17:39:50.000Z,2024-12-19T17:39:50.000Z,2024-12-19T17:40:40.000Z,2024-12-19T17:40:40.000Z,0.0,0.0,2024-12-19T02:09:47.879Z
2024-12-19 18:12:30,40951,La Défense (Grande Arche),STIF:Line::C01729:,rail,Nanterre La Folie,onTime,2024-12-19T17:40:50.000Z,2024-12-19T17:40:50.000Z,2024-12-19T17:41:40.000Z,2024-12-19T17:41:40.000Z,0.0,0.0,2024-12-19T17:12:17.465Z
2024-12-19 18:12:30,40951,La Défense (Grande Arche),STIF:Line::C01729:,rail,Gare de Villiers-sur-Marne Plessis Trévise,onTime,2024-12-19T17:43:40.000Z,2024-12-19T17:43:40.000Z,2024-12-19T17:44:30.000Z,2024-12-19T17:44:30.000Z,0.0,0.0,2024-12-19T02:09:53.984Z
2024-12-19 18:12:30,40951,La Défense (Grande Arche),STIF:Line::C01729:,rail,Nanterre La Folie,onTime,2024-12-19T17:44:30.000Z,2024-12-19T17:44:30.000Z,2024-12-19T17:45:20.000Z,2024-12-19T17:45:20.000Z,0.0,0.0,2024-12-19T17:12:17.367Z
2024-12-19 18:12:30,40951,La Défense (Grande Arche),STIF:Line::C01729:,rail,Gare de Chelles Gournay,onTime,2024-12-19T17:47:20.000Z,2024-12-19T17:47:20.000Z,2024-12-19T17:48:10.000Z,2024-12-19T17:48:10.000Z,0.0,0.0,2024-12-19T02:09:48.445Z
2024-12-19 18:12:30,40951,La Défense (Grande Arche),STIF:Line::C01729:,rail,Gare de Tournan,onTime,2024-12-19T17:51:10.000Z,2024-12-19T17:51:10.000Z,2024-12-19T17:52:00.000Z,2024-12-19T17:52:00.000Z,0.0,0.0,2024-12-19T02:09:45.447Z
2024-12-19 18:12:30,40951,La Défense (Grande Arche),STIF:Line::C01729:,rail,Nanterre La Folie,onTime,2024-12-19T17:51:50.000Z,2024-12-19T17:53:20.000Z,2024-12-19T17:52:40.000Z,2024-12-19T17:54:10.000Z,1.5,1.5,2024-12-19T17:11:56.969Z
